disease,integration type,experiment,threshold,features,accuracy,test instances,train instances,total_instances,species
Adenocarcinoma,multi,GDS3257,10,10,100,153,10,163,HS
Adenocarcinoma,multi,GDS3257,10,20,100,153,10,163,HS
Adenocarcinoma,multi,GDS3257,10,30,100,153,10,163,HS
Adenocarcinoma,multi,GDS3257,10,40,90,153,10,163,HS
Adenocarcinoma,multi,GDS3257,10,50,90,153,10,163,HS
Adenocarcinoma,multi,GDS3257,10,60,90,153,10,163,HS
Adenocarcinoma,multi,GDS3257,10,70,90,153,10,163,HS
Adenocarcinoma,multi,GDS3257,10,80,90,153,10,163,HS
Adenocarcinoma,multi,GDS3257,10,90,90,153,10,163,HS
Adenocarcinoma,multi,GDS3510,10,10,0,163,0,163,HS
Adenocarcinoma,multi,GDS3510,10,20,0,163,0,163,HS
Adenocarcinoma,multi,GDS3510,10,30,0,163,0,163,HS
Adenocarcinoma,multi,GDS3510,10,40,0,163,0,163,HS
Adenocarcinoma,multi,GDS3510,10,50,0,163,0,163,HS
Adenocarcinoma,multi,GDS3510,10,60,0,163,0,163,HS
Adenocarcinoma,multi,GDS3510,10,70,0,163,0,163,HS
Adenocarcinoma,multi,GDS3510,10,80,0,163,0,163,HS
Adenocarcinoma,multi,GDS3510,10,90,0,163,0,163,HS
Adenocarcinoma,multi,GDS3592,10,10,50,161,2,163,HS
Adenocarcinoma,multi,GDS3592,10,20,50,161,2,163,HS
Adenocarcinoma,multi,GDS3592,10,30,50,161,2,163,HS
Adenocarcinoma,multi,GDS3592,10,40,50,161,2,163,HS
Adenocarcinoma,multi,GDS3592,10,50,50,161,2,163,HS
Adenocarcinoma,multi,GDS3592,10,60,50,161,2,163,HS
Adenocarcinoma,multi,GDS3592,10,70,50,161,2,163,HS
Adenocarcinoma,multi,GDS3592,10,80,50,161,2,163,HS
Adenocarcinoma,multi,GDS3592,10,90,50,161,2,163,HS
Adenocarcinoma,multi,GDS3610,10,10,100,161,2,163,HS
Adenocarcinoma,multi,GDS3610,10,20,100,161,2,163,HS
Adenocarcinoma,multi,GDS3610,10,30,100,161,2,163,HS
Adenocarcinoma,multi,GDS3610,10,40,100,161,2,163,HS
Adenocarcinoma,multi,GDS3610,10,50,100,161,2,163,HS
Adenocarcinoma,multi,GDS3610,10,60,100,161,2,163,HS
Adenocarcinoma,multi,GDS3610,10,70,100,161,2,163,HS
Adenocarcinoma,multi,GDS3610,10,80,100,161,2,163,HS
Adenocarcinoma,multi,GDS3610,10,90,100,161,2,163,HS
Adenocarcinoma,multi,GDS3257,20,10,100,144,19,163,HS
Adenocarcinoma,multi,GDS3257,20,20,100,144,19,163,HS
Adenocarcinoma,multi,GDS3257,20,30,94.7368,144,19,163,HS
Adenocarcinoma,multi,GDS3257,20,40,89.4737,144,19,163,HS
Adenocarcinoma,multi,GDS3257,20,50,89.4737,144,19,163,HS
Adenocarcinoma,multi,GDS3257,20,60,89.4737,144,19,163,HS
Adenocarcinoma,multi,GDS3257,20,70,89.4737,144,19,163,HS
Adenocarcinoma,multi,GDS3257,20,80,89.4737,144,19,163,HS
Adenocarcinoma,multi,GDS3257,20,90,84.2105,144,19,163,HS
Adenocarcinoma,multi,GDS3510,20,10,0,163,0,163,HS
Adenocarcinoma,multi,GDS3510,20,20,0,163,0,163,HS
Adenocarcinoma,multi,GDS3510,20,30,0,163,0,163,HS
Adenocarcinoma,multi,GDS3510,20,40,0,163,0,163,HS
Adenocarcinoma,multi,GDS3510,20,50,0,163,0,163,HS
Adenocarcinoma,multi,GDS3510,20,60,0,163,0,163,HS
Adenocarcinoma,multi,GDS3510,20,70,0,163,0,163,HS
Adenocarcinoma,multi,GDS3510,20,80,0,163,0,163,HS
Adenocarcinoma,multi,GDS3510,20,90,0,163,0,163,HS
Adenocarcinoma,multi,GDS3592,20,10,50,159,4,163,HS
Adenocarcinoma,multi,GDS3592,20,20,50,159,4,163,HS
Adenocarcinoma,multi,GDS3592,20,30,50,159,4,163,HS
Adenocarcinoma,multi,GDS3592,20,40,50,159,4,163,HS
Adenocarcinoma,multi,GDS3592,20,50,50,159,4,163,HS
Adenocarcinoma,multi,GDS3592,20,60,50,159,4,163,HS
Adenocarcinoma,multi,GDS3592,20,70,50,159,4,163,HS
Adenocarcinoma,multi,GDS3592,20,80,50,159,4,163,HS
Adenocarcinoma,multi,GDS3592,20,90,50,159,4,163,HS
Adenocarcinoma,multi,GDS3610,20,10,80,158,5,163,HS
Adenocarcinoma,multi,GDS3610,20,20,80,158,5,163,HS
Adenocarcinoma,multi,GDS3610,20,30,80,158,5,163,HS
Adenocarcinoma,multi,GDS3610,20,40,80,158,5,163,HS
Adenocarcinoma,multi,GDS3610,20,50,80,158,5,163,HS
Adenocarcinoma,multi,GDS3610,20,60,80,158,5,163,HS
Adenocarcinoma,multi,GDS3610,20,70,80,158,5,163,HS
Adenocarcinoma,multi,GDS3610,20,80,80,158,5,163,HS
Adenocarcinoma,multi,GDS3610,20,90,80,158,5,163,HS
Adenocarcinoma,multi,GDS3257,30,10,96.2963,136,27,163,HS
Adenocarcinoma,multi,GDS3257,30,20,96.2963,136,27,163,HS
Adenocarcinoma,multi,GDS3257,30,30,88.8889,136,27,163,HS
Adenocarcinoma,multi,GDS3257,30,40,81.4815,136,27,163,HS
Adenocarcinoma,multi,GDS3257,30,50,81.4815,136,27,163,HS
Adenocarcinoma,multi,GDS3257,30,60,81.4815,136,27,163,HS
Adenocarcinoma,multi,GDS3257,30,70,77.7778,136,27,163,HS
Adenocarcinoma,multi,GDS3257,30,80,77.7778,136,27,163,HS
Adenocarcinoma,multi,GDS3257,30,90,74.0741,136,27,163,HS
Adenocarcinoma,multi,GDS3510,30,10,0,162,1,163,HS
Adenocarcinoma,multi,GDS3510,30,20,0,162,1,163,HS
Adenocarcinoma,multi,GDS3510,30,30,0,162,1,163,HS
Adenocarcinoma,multi,GDS3510,30,40,0,162,1,163,HS
Adenocarcinoma,multi,GDS3510,30,50,0,162,1,163,HS
Adenocarcinoma,multi,GDS3510,30,60,0,162,1,163,HS
Adenocarcinoma,multi,GDS3510,30,70,0,162,1,163,HS
Adenocarcinoma,multi,GDS3510,30,80,0,162,1,163,HS
Adenocarcinoma,multi,GDS3510,30,90,0,162,1,163,HS
Adenocarcinoma,multi,GDS3592,30,10,60,158,5,163,HS
Adenocarcinoma,multi,GDS3592,30,20,60,158,5,163,HS
Adenocarcinoma,multi,GDS3592,30,30,60,158,5,163,HS
Adenocarcinoma,multi,GDS3592,30,40,60,158,5,163,HS
Adenocarcinoma,multi,GDS3592,30,50,60,158,5,163,HS
Adenocarcinoma,multi,GDS3592,30,60,60,158,5,163,HS
Adenocarcinoma,multi,GDS3592,30,70,60,158,5,163,HS
Adenocarcinoma,multi,GDS3592,30,80,60,158,5,163,HS
Adenocarcinoma,multi,GDS3592,30,90,60,158,5,163,HS
Adenocarcinoma,multi,GDS3610,30,10,87.5,155,8,163,HS
Adenocarcinoma,multi,GDS3610,30,20,87.5,155,8,163,HS
Adenocarcinoma,multi,GDS3610,30,30,87.5,155,8,163,HS
Adenocarcinoma,multi,GDS3610,30,40,87.5,155,8,163,HS
Adenocarcinoma,multi,GDS3610,30,50,87.5,155,8,163,HS
Adenocarcinoma,multi,GDS3610,30,60,87.5,155,8,163,HS
Adenocarcinoma,multi,GDS3610,30,70,87.5,155,8,163,HS
Adenocarcinoma,multi,GDS3610,30,80,87.5,155,8,163,HS
Adenocarcinoma,multi,GDS3610,30,90,87.5,155,8,163,HS
Adenocarcinoma,multi,GDS3257,40,10,96.9697,130,33,163,HS
Adenocarcinoma,multi,GDS3257,40,20,96.9697,130,33,163,HS
Adenocarcinoma,multi,GDS3257,40,30,87.8788,130,33,163,HS
Adenocarcinoma,multi,GDS3257,40,40,81.8182,130,33,163,HS
Adenocarcinoma,multi,GDS3257,40,50,81.8182,130,33,163,HS
Adenocarcinoma,multi,GDS3257,40,60,81.8182,130,33,163,HS
Adenocarcinoma,multi,GDS3257,40,70,78.7879,130,33,163,HS
Adenocarcinoma,multi,GDS3257,40,80,75.7576,130,33,163,HS
Adenocarcinoma,multi,GDS3257,40,90,75.7576,130,33,163,HS
Adenocarcinoma,multi,GDS3510,40,10,0,162,1,163,HS
Adenocarcinoma,multi,GDS3510,40,20,0,162,1,163,HS
Adenocarcinoma,multi,GDS3510,40,30,0,162,1,163,HS
Adenocarcinoma,multi,GDS3510,40,40,0,162,1,163,HS
Adenocarcinoma,multi,GDS3510,40,50,0,162,1,163,HS
Adenocarcinoma,multi,GDS3510,40,60,0,162,1,163,HS
Adenocarcinoma,multi,GDS3510,40,70,0,162,1,163,HS
Adenocarcinoma,multi,GDS3510,40,80,0,162,1,163,HS
Adenocarcinoma,multi,GDS3510,40,90,0,162,1,163,HS
Adenocarcinoma,multi,GDS3592,40,10,57.1429,156,7,163,HS
Adenocarcinoma,multi,GDS3592,40,20,57.1429,156,7,163,HS
Adenocarcinoma,multi,GDS3592,40,30,57.1429,156,7,163,HS
Adenocarcinoma,multi,GDS3592,40,40,57.1429,156,7,163,HS
Adenocarcinoma,multi,GDS3592,40,50,57.1429,156,7,163,HS
Adenocarcinoma,multi,GDS3592,40,60,57.1429,156,7,163,HS
Adenocarcinoma,multi,GDS3592,40,70,57.1429,156,7,163,HS
Adenocarcinoma,multi,GDS3592,40,80,57.1429,156,7,163,HS
Adenocarcinoma,multi,GDS3592,40,90,57.1429,156,7,163,HS
Adenocarcinoma,multi,GDS3610,40,10,88.8889,154,9,163,HS
Adenocarcinoma,multi,GDS3610,40,20,88.8889,154,9,163,HS
Adenocarcinoma,multi,GDS3610,40,30,88.8889,154,9,163,HS
Adenocarcinoma,multi,GDS3610,40,40,88.8889,154,9,163,HS
Adenocarcinoma,multi,GDS3610,40,50,88.8889,154,9,163,HS
Adenocarcinoma,multi,GDS3610,40,60,88.8889,154,9,163,HS
Adenocarcinoma,multi,GDS3610,40,70,88.8889,154,9,163,HS
Adenocarcinoma,multi,GDS3610,40,80,88.8889,154,9,163,HS
Adenocarcinoma,multi,GDS3610,40,90,88.8889,154,9,163,HS
Adenocarcinoma,multi,GDS3257,50,10,97.619,121,42,163,HS
Adenocarcinoma,multi,GDS3257,50,20,95.2381,121,42,163,HS
Adenocarcinoma,multi,GDS3257,50,30,78.5714,121,42,163,HS
Adenocarcinoma,multi,GDS3257,50,40,80.9524,121,42,163,HS
Adenocarcinoma,multi,GDS3257,50,50,76.1905,121,42,163,HS
Adenocarcinoma,multi,GDS3257,50,60,76.1905,121,42,163,HS
Adenocarcinoma,multi,GDS3257,50,70,76.1905,121,42,163,HS
Adenocarcinoma,multi,GDS3257,50,80,76.1905,121,42,163,HS
Adenocarcinoma,multi,GDS3257,50,90,73.8095,121,42,163,HS
Adenocarcinoma,multi,GDS3510,50,10,50,161,2,163,HS
Adenocarcinoma,multi,GDS3510,50,20,50,161,2,163,HS
Adenocarcinoma,multi,GDS3510,50,30,50,161,2,163,HS
Adenocarcinoma,multi,GDS3510,50,40,50,161,2,163,HS
Adenocarcinoma,multi,GDS3510,50,50,50,161,2,163,HS
Adenocarcinoma,multi,GDS3510,50,60,50,161,2,163,HS
Adenocarcinoma,multi,GDS3510,50,70,50,161,2,163,HS
Adenocarcinoma,multi,GDS3510,50,80,50,161,2,163,HS
Adenocarcinoma,multi,GDS3510,50,90,50,161,2,163,HS
Adenocarcinoma,multi,GDS3592,50,10,62.5,155,8,163,HS
Adenocarcinoma,multi,GDS3592,50,20,62.5,155,8,163,HS
Adenocarcinoma,multi,GDS3592,50,30,62.5,155,8,163,HS
Adenocarcinoma,multi,GDS3592,50,40,62.5,155,8,163,HS
Adenocarcinoma,multi,GDS3592,50,50,62.5,155,8,163,HS
Adenocarcinoma,multi,GDS3592,50,60,62.5,155,8,163,HS
Adenocarcinoma,multi,GDS3592,50,70,62.5,155,8,163,HS
Adenocarcinoma,multi,GDS3592,50,80,62.5,155,8,163,HS
Adenocarcinoma,multi,GDS3592,50,90,62.5,155,8,163,HS
Adenocarcinoma,multi,GDS3610,50,10,83.3333,151,12,163,HS
Adenocarcinoma,multi,GDS3610,50,20,83.3333,151,12,163,HS
Adenocarcinoma,multi,GDS3610,50,30,91.6667,151,12,163,HS
Adenocarcinoma,multi,GDS3610,50,40,91.6667,151,12,163,HS
Adenocarcinoma,multi,GDS3610,50,50,91.6667,151,12,163,HS
Adenocarcinoma,multi,GDS3610,50,60,91.6667,151,12,163,HS
Adenocarcinoma,multi,GDS3610,50,70,91.6667,151,12,163,HS
Adenocarcinoma,multi,GDS3610,50,80,91.6667,151,12,163,HS
Adenocarcinoma,multi,GDS3610,50,90,91.6667,151,12,163,HS
Adenocarcinoma,multi,GDS3257,60,10,98,113,50,163,HS
Adenocarcinoma,multi,GDS3257,60,20,86,113,50,163,HS
Adenocarcinoma,multi,GDS3257,60,30,76,113,50,163,HS
Adenocarcinoma,multi,GDS3257,60,40,76,113,50,163,HS
Adenocarcinoma,multi,GDS3257,60,50,76,113,50,163,HS
Adenocarcinoma,multi,GDS3257,60,60,76,113,50,163,HS
Adenocarcinoma,multi,GDS3257,60,70,74,113,50,163,HS
Adenocarcinoma,multi,GDS3257,60,80,74,113,50,163,HS
Adenocarcinoma,multi,GDS3257,60,90,76,113,50,163,HS
Adenocarcinoma,multi,GDS3510,60,10,50,161,2,163,HS
Adenocarcinoma,multi,GDS3510,60,20,50,161,2,163,HS
Adenocarcinoma,multi,GDS3510,60,30,50,161,2,163,HS
Adenocarcinoma,multi,GDS3510,60,40,50,161,2,163,HS
Adenocarcinoma,multi,GDS3510,60,50,50,161,2,163,HS
Adenocarcinoma,multi,GDS3510,60,60,50,161,2,163,HS
Adenocarcinoma,multi,GDS3510,60,70,50,161,2,163,HS
Adenocarcinoma,multi,GDS3510,60,80,50,161,2,163,HS
Adenocarcinoma,multi,GDS3510,60,90,50,161,2,163,HS
Adenocarcinoma,multi,GDS3592,60,10,50,153,10,163,HS
Adenocarcinoma,multi,GDS3592,60,20,50,153,10,163,HS
Adenocarcinoma,multi,GDS3592,60,30,50,153,10,163,HS
Adenocarcinoma,multi,GDS3592,60,40,50,153,10,163,HS
Adenocarcinoma,multi,GDS3592,60,50,50,153,10,163,HS
Adenocarcinoma,multi,GDS3592,60,60,50,153,10,163,HS
Adenocarcinoma,multi,GDS3592,60,70,50,153,10,163,HS
Adenocarcinoma,multi,GDS3592,60,80,50,153,10,163,HS
Adenocarcinoma,multi,GDS3592,60,90,50,153,10,163,HS
Adenocarcinoma,multi,GDS3610,60,10,85.7143,149,14,163,HS
Adenocarcinoma,multi,GDS3610,60,20,85.7143,149,14,163,HS
Adenocarcinoma,multi,GDS3610,60,30,92.8571,149,14,163,HS
Adenocarcinoma,multi,GDS3610,60,40,92.8571,149,14,163,HS
Adenocarcinoma,multi,GDS3610,60,50,92.8571,149,14,163,HS
Adenocarcinoma,multi,GDS3610,60,60,92.8571,149,14,163,HS
Adenocarcinoma,multi,GDS3610,60,70,92.8571,149,14,163,HS
Adenocarcinoma,multi,GDS3610,60,80,92.8571,149,14,163,HS
Adenocarcinoma,multi,GDS3610,60,90,92.8571,149,14,163,HS
Adenocarcinoma,multi,GDS3257,70,10,96.3636,108,55,163,HS
Adenocarcinoma,multi,GDS3257,70,20,80,108,55,163,HS
Adenocarcinoma,multi,GDS3257,70,30,74.5455,108,55,163,HS
Adenocarcinoma,multi,GDS3257,70,40,74.5455,108,55,163,HS
Adenocarcinoma,multi,GDS3257,70,50,72.7273,108,55,163,HS
Adenocarcinoma,multi,GDS3257,70,60,69.0909,108,55,163,HS
Adenocarcinoma,multi,GDS3257,70,70,65.4545,108,55,163,HS
Adenocarcinoma,multi,GDS3257,70,80,67.2727,108,55,163,HS
Adenocarcinoma,multi,GDS3257,70,90,63.6364,108,55,163,HS
Adenocarcinoma,multi,GDS3510,70,10,50,161,2,163,HS
Adenocarcinoma,multi,GDS3510,70,20,50,161,2,163,HS
Adenocarcinoma,multi,GDS3510,70,30,50,161,2,163,HS
Adenocarcinoma,multi,GDS3510,70,40,50,161,2,163,HS
Adenocarcinoma,multi,GDS3510,70,50,50,161,2,163,HS
Adenocarcinoma,multi,GDS3510,70,60,50,161,2,163,HS
Adenocarcinoma,multi,GDS3510,70,70,50,161,2,163,HS
Adenocarcinoma,multi,GDS3510,70,80,50,161,2,163,HS
Adenocarcinoma,multi,GDS3510,70,90,50,161,2,163,HS
Adenocarcinoma,multi,GDS3592,70,10,50,151,12,163,HS
Adenocarcinoma,multi,GDS3592,70,20,50,151,12,163,HS
Adenocarcinoma,multi,GDS3592,70,30,50,151,12,163,HS
Adenocarcinoma,multi,GDS3592,70,40,50,151,12,163,HS
Adenocarcinoma,multi,GDS3592,70,50,50,151,12,163,HS
Adenocarcinoma,multi,GDS3592,70,60,50,151,12,163,HS
Adenocarcinoma,multi,GDS3592,70,70,50,151,12,163,HS
Adenocarcinoma,multi,GDS3592,70,80,50,151,12,163,HS
Adenocarcinoma,multi,GDS3592,70,90,50,151,12,163,HS
Adenocarcinoma,multi,GDS3610,70,10,81.25,147,16,163,HS
Adenocarcinoma,multi,GDS3610,70,20,87.5,147,16,163,HS
Adenocarcinoma,multi,GDS3610,70,30,93.75,147,16,163,HS
Adenocarcinoma,multi,GDS3610,70,40,93.75,147,16,163,HS
Adenocarcinoma,multi,GDS3610,70,50,93.75,147,16,163,HS
Adenocarcinoma,multi,GDS3610,70,60,93.75,147,16,163,HS
Adenocarcinoma,multi,GDS3610,70,70,93.75,147,16,163,HS
Adenocarcinoma,multi,GDS3610,70,80,93.75,147,16,163,HS
Adenocarcinoma,multi,GDS3610,70,90,93.75,147,16,163,HS
Adenocarcinoma,multi,GDS3257,80,10,84.7458,104,59,163,HS
Adenocarcinoma,multi,GDS3257,80,20,76.2712,104,59,163,HS
Adenocarcinoma,multi,GDS3257,80,30,76.2712,104,59,163,HS
Adenocarcinoma,multi,GDS3257,80,40,76.2712,104,59,163,HS
Adenocarcinoma,multi,GDS3257,80,50,71.1864,104,59,163,HS
Adenocarcinoma,multi,GDS3257,80,60,66.1017,104,59,163,HS
